International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Total_Minutes,Total_Calls,Avg_Daily_Usage,Call_Frequency,Intl_Usage_Rate,High_Service_Calls,log_Total_Minutes,log_Avg_Daily_Usage,log_Call_Frequency,Churn
1,0,0,237.7,98,207.1,182.2,95,4.5,4,0,631.5,318,386.6326530612245,194.69387755102042,0.0071146245059288534,0,6.4496802206016755,5.960058120692271,5.276551589043055,0
1,1,32,173.0,101,209.4,231.1,91,12.2,4,0,625.7,289,125.97986577181209,58.18791946308725,0.019467049625019942,0,6.44046795723063,4.84402853666041,4.080717457942722,0
0,0,0,224.9,102,143.8,198.9,105,8.0,2,0,575.6,296,111.40645161290323,57.29032258064516,0.013874436351023239,0,6.357148785204302,4.722121334503659,4.065436086107082,0
0,0,0,237.7,122,181.5,185.7,151,7.7,4,1,612.6,368,98.80645161290323,59.354838709677416,0.012548891786179921,0,6.419343250053046,4.603232826647865,4.100241121788943,0
0,0,0,137.0,128,217.0,182.1,86,10.0,5,2,546.1,335,117.863309352518,72.30215827338131,0.018278194114421494,0,6.30463160106978,4.777974171991759,4.294590052843594,0
0,0,0,142.5,109,176.1,189.6,88,8.2,3,2,516.4000000000001,307,123.93600000000004,73.68,0.01584847313490529,0,6.248816269751929,4.827801606185545,4.313212318673522,0
0,0,0,142.4,126,126.2,274.2,71,4.6,4,1,547.4,319,136.85,79.75,0.008388037928519328,0,6.307004947688159,4.926166137469806,4.391357962102766,0
0,1,21,147.0,112,197.3,267.4,93,8.7,3,2,620.4000000000001,251,137.86666666666667,55.77777777777778,0.014000643707756675,0,6.431974996958947,4.933514240158762,4.039145012867485,0
0,0,0,220.3,124,188.6,278.4,98,10.6,4,1,697.9,327,159.824427480916,74.8854961832061,0.01516669051366433,0,6.5495076704830835,5.080313257402128,4.329225575010994,0
0,0,0,149.2,96,260.7,201.0,120,8.1,2,1,619.0,334,148.56000000000003,80.16000000000001,0.013064516129032257,0,6.429719478039138,5.007697650108913,4.396422514957614,0
0,0,0,204.4,88,137.5,226.0,100,10.0,4,0,577.9,303,113.31372549019608,59.411764705882355,0.01727414061150458,0,6.361129751084959,4.738946646620212,4.1011838658723425,0
0,1,28,308.0,123,247.8,152.9,103,7.4,3,1,716.0999999999999,357,125.6315789473684,62.63157894736842,0.010319341793334266,0,6.575215300888529,4.841281917368184,4.153109871448352,0
0,1,19,210.3,90,241.8,215.7,102,13.1,3,4,680.9,282,194.54285714285714,80.57142857142857,0.019211028009972136,1,6.524883019526607,5.27577957352267,4.401479060600697,0
0,1,24,58.9,125,305.5,158.9,73,12.1,6,0,535.4,294,102.96153846153845,56.53846153846153,0.02255779269202088,0,6.284880151407523,4.644021008254965,4.0524536205129404,0
0,0,0,228.9,102,160.7,203.1,109,12.5,2,0,605.2,349,99.21311475409837,57.21311475409836,0.02062025734081161,0,6.407209964623703,4.607299065855414,4.064110668769777,0
0,1,32,90.0,87,276.3,185.2,107,8.6,6,2,560.1,313,132.30708661417324,73.93700787401575,0.015327036178934234,0,6.3298991427569264,4.89265538866859,4.316647865613752,1
0,0,0,146.7,128,106.2,197.7,104,11.1,4,2,461.7,310,95.52413793103447,64.13793103448275,0.023989626107629135,0,6.137078895912954,4.569793111067004,4.1765070375150355,0
1,0,0,162.8,118,229.6,332.7,94,13.6,3,0,738.6999999999999,306,471.5106382978723,195.31914893617022,0.0183858320940922,0,6.606244698593822,6.158060261596472,5.279741645868497,1
0,1,20,186.9,114,256.3,334.7,104,8.9,2,1,786.8000000000001,311,174.84444444444446,69.11111111111111,0.011297283574511296,0,6.6692442505368055,5.169599765838874,4.250081285204994,0
0,0,0,86.1,100,259.8,148.0,79,9.1,9,2,503.0,301,99.93377483443709,59.80132450331126,0.018055555555555554,0,6.222576268071369,4.614464607070925,4.107611573328776,0
0,0,0,212.3,89,215.4,186.8,73,11.3,2,2,625.8,291,121.12258064516128,56.32258064516129,0.018028079132099556,0,6.440627510481866,4.805025299686973,4.048694623669505,0
0,0,0,151.0,98,120.6,152.8,81,9.2,2,2,433.6,300,84.46753246753246,58.441558441558435,0.021168890934192358,0,6.074426067822329,4.448136566602435,4.084993618799958,0
0,1,32,212.3,77,251.5,208.7,85,6.6,2,3,679.1,242,133.15686274509807,47.450980392156865,0.009704455227172474,0,6.522239846181593,4.899009732813225,3.8805525732642843,0
0,0,0,234.4,61,179.3,285.5,117,10.4,6,3,709.6,295,138.23376623376623,57.467532467532465,0.014635519279482128,0,6.566109683586927,4.936154292002556,4.068471599612994,0
0,0,0,176.8,92,187.5,196.8,88,6.5,3,2,567.6,280,104.46625766871166,51.533742331288344,0.0114315863524446,0,6.3431771992169,4.658391069234732,3.9614556742194296,0
0,1,26,146.6,68,172.8,173.8,113,10.0,2,1,503.2,250,486.9677419354838,241.93548387096772,0.019833399444664817,0,6.222973014753819,6.190249301077053,5.492795909616206,0
0,0,0,260.5,108,102.4,129.7,148,9.8,5,1,502.4,371,110.01459854014598,81.24087591240877,0.019467620182757252,0,6.221385082701215,4.709661711044244,4.409652452336041,0
0,1,20,146.1,98,277.4,137.7,100,6.2,3,1,567.4000000000001,305,140.67768595041326,75.6198347107438,0.010907811400422237,0,6.3428253962229455,4.95355466041074,4.338855982010242,0
1,0,0,124.5,134,141.2,268.2,113,11.4,2,2,545.3,327,78.64903846153845,47.16346153846154,0.020867655134541464,0,6.303168275401672,4.37762996423722,3.874600674216244,1
0,0,0,209.4,49,237.4,239.2,98,9.8,11,1,695.8,275,136.4313725490196,53.92156862745098,0.014064293915040186,0,6.546498425538293,4.923124683775999,4.005906142535783,0
0,0,0,285.7,44,167.5,260.0,97,8.7,4,1,721.9000000000001,289,108.28500000000001,43.35,0.012034859593304742,0,6.5832709000062515,4.693959148802151,3.7921127087555884,1
0,0,0,190.9,44,161.4,231.9,100,8.4,2,1,592.6,255,107.74545454545455,46.36363636363637,0.014150943396226415,0,6.386205691853171,4.689009871812086,3.8578547689549962,0
0,1,50,208.8,130,132.9,136.7,107,11.1,4,2,489.50000000000006,345,89.54268292682927,63.109756097560975,0.02262996941896024,0,6.195425279005418,4.505821374071863,4.1605965535551945,0
0,0,0,271.1,101,237.4,145.4,103,8.4,6,1,662.3,343,161.53658536585365,83.65853658536587,0.012663952962460426,0,6.4972273765315105,5.09090311714237,4.438625949157479,1
0,0,0,240.8,104,144.5,125.7,98,11.6,1,0,522.6,295,93.32142857142858,52.67857142857143,0.02215431627196333,0,6.260728034035745,4.546708402121928,3.9830138795777708,0
0,0,0,114.8,98,192.6,259.0,108,12.2,5,0,578.6,312,91.84126984126985,49.523809523809526,0.021048999309868872,0,6.362338210446527,4.530891259051494,3.9224447008905603,0
0,1,34,138.8,80,142.0,183.8,77,11.8,7,1,476.40000000000003,272,107.45864661654136,61.35338345864661,0.024717218265605363,0,6.16835471390473,4.686368963154546,4.13281793622945,0
0,1,27,209.8,112,155.0,251.5,111,7.2,6,0,623.5,309,103.91666666666667,51.5,0.011529223378702963,0,6.436951329565632,4.653166384256347,3.960813169597578,0
0,0,0,134.9,98,248.4,236.2,113,14.7,2,3,634.2,343,283.97014925373134,153.5820895522388,0.02314231738035264,0,6.453939909932926,5.652384435322499,5.040725279197913,0
1,0,0,164.0,99,153.1,123.8,104,6.4,4,0,447.3,309,213.0,147.14285714285714,0.014276154360919028,0,6.105462651161393,5.365976015021851,4.998177059174214,0
0,0,0,245.5,130,192.7,141.7,83,9.1,4,1,589.0,271,207.8823529411765,95.64705882352942,0.015423728813559322,0,6.380122536899765,5.341771188886872,4.5710657739810525,0
0,0,0,90.7,90,207.5,169.4,96,5.6,5,2,473.20000000000005,300,103.6204379562044,65.69343065693431,0.011809363137916489,0,6.161629173631305,4.650338924095091,4.200106457170496,0
0,0,0,108.6,108,209.9,222.6,117,7.9,5,1,549.0,356,152.5,98.88888888888889,0.014363636363636365,0,6.309918278226516,5.033700567027251,4.604058457135401,1
0,1,17,89.8,88,233.2,165.7,116,9.3,7,4,498.0,286,129.91304347826087,74.6086956521739,0.018637274549098196,1,6.212606095751519,4.874533312552584,4.3255712984251335,1
0,1,15,252.4,106,187.8,259.6,137,10.0,3,2,709.8000000000001,315,234.00000000000003,103.84615384615385,0.014068655036578502,0,6.566391096280497,5.459585514144159,4.652494074234996,0
0,1,32,183.4,94,269.1,203.5,38,6.7,4,5,662.7,256,156.5433070866142,60.47244094488189,0.010094922404700918,1,6.497830240151879,5.059700386098863,4.118588959661699,0
1,0,0,183.4,103,141.9,200.4,122,10.4,9,2,536.1,347,96.8855421686747,62.71084337349398,0.01936324706758518,0,6.286184296911414,4.583798859046233,4.154354773734925,0
0,0,0,155.2,100,135.9,184.6,82,3.8,9,3,479.50000000000006,275,87.18181818181819,50.0,0.007908428720083245,0,6.174827228410347,4.479400798699058,3.9318256327243257,0
0,1,19,165.8,122,186.9,249.7,78,0.0,0,1,602.4000000000001,289,154.46153846153848,74.1025641025641,0.0,0,6.402580326724961,5.046398359942084,4.318854700698087,0
0,0,0,279.3,104,201.6,280.8,99,7.9,2,2,769.6,292,129.7078651685393,49.21348314606741,0.010251751881650662,0,6.647169432192057,4.872964796084626,3.9162835792013118,1
0,0,0,174.1,102,99.1,211.6,126,7.7,2,2,492.49999999999994,348,114.53488372093022,80.93023255813954,0.015602836879432626,0,6.2015228588735365,4.749572507919752,4.405868062647675,0
0,0,0,175.7,78,184.6,156.9,92,9.1,2,2,526.3,268,103.19607843137254,52.54901960784314,0.017257728048549213,0,6.267769646536424,4.646274493595433,3.980597488749379,0
1,0,0,256.5,87,222.1,156.7,122,13.0,3,1,648.3,313,123.87898089171973,59.80891719745223,0.020021561681811184,0,6.475894859514441,4.8273451154733635,4.107736442649725,0
0,0,0,170.2,89,187.5,119.5,100,4.3,3,0,481.5,275,79.80662983425414,45.58011049723757,0.008911917098445596,0,6.178980920779041,4.392059014565071,3.84117363665685,0
0,0,0,139.6,92,250.2,158.1,79,10.8,4,1,558.6999999999999,290,77.95813953488371,40.46511627906977,0.01929605145613722,0,6.327400925897313,4.368917832726101,3.724852502169578,0
0,0,0,210.1,126,248.9,158.6,88,14.4,2,4,632.0,324,215.45454545454544,110.45454545454544,0.022748815165876776,1,6.450470422144176,5.377380573688492,4.713616843697786,0
0,0,0,174.4,112,265.8,182.4,87,0.0,0,4,622.6,321,212.25,109.43181818181817,0.0,1,6.4355091371836215,5.3624651863717885,4.704398300487642,0
0,0,0,210.6,117,164.2,201.4,68,9.4,5,0,585.5999999999999,293,127.30434782608695,63.69565217391305,0.016024548244118652,0,6.37434315654335,4.8544051590137896,4.169693999463887,0
0,0,0,121.5,88,253.0,195.7,120,10.7,4,1,580.9000000000001,336,107.57407407407409,62.22222222222222,0.01838803918199003,0,6.366298611662624,4.687432650399941,4.146655856790112,0
0,0,0,127.8,67,181.6,197.3,63,15.9,2,2,522.6,244,142.52727272727273,66.54545454545455,0.030366692131398015,0,6.260728034035745,4.966525070990322,4.2128007719193885,0
0,0,0,99.4,62,275.0,212.1,94,16.7,3,2,603.2,245,129.2571428571429,52.50000000000001,0.027639854352863286,0,6.403905268952571,4.869510518724028,3.979681653901961,0
0,0,0,163.4,134,240.1,164.0,147,11.6,2,2,579.1,370,87.74242424242425,56.06060606060606,0.019996552318565765,0,6.363200502472019,4.485738064063357,4.044113967190672,1
0,1,23,120.5,104,227.8,158.5,100,10.2,3,1,517.0,322,100.06451612903226,62.32258064516129,0.01969111969111969,0,6.249975242259483,4.615759086467046,4.148241989791315,0
0,0,0,184.1,106,204.9,224.3,133,9.8,3,2,623.0999999999999,312,93.46499999999999,46.8,0.01570261176093575,0,6.436310611939997,4.548229395525281,3.86702563949741,0
0,0,0,185.0,84,232.5,191.1,82,14.9,4,3,623.5,299,185.1980198019802,88.81188118811882,0.023859087269815855,0,6.436951329565632,5.226810729995763,4.497717273773684,0
0,0,0,160.9,109,144.2,120.4,97,12.9,12,1,438.4,370,85.4025974025974,72.07792207792207,0.029358215748748296,0,6.08541015995051,4.459017737888203,4.291526297579595,0
0,0,0,207.6,68,251.6,191.6,100,10.9,6,2,661.6999999999999,297,202.5612244897959,90.91836734693878,0.016447864795533427,0,6.496322399094181,5.315966817077839,4.5209008717089,0
0,0,0,209.2,134,0.0,175.4,94,11.8,6,1,396.40000000000003,234,93.63779527559056,55.275590551181104,0.029693004529441368,0,5.984943330117717,4.550056923494198,4.0302608807613876,0
1,0,0,158.4,71,306.6,144.2,93,2.1,4,1,611.3000000000001,234,143.27343750000003,54.84375,0.0034296913277804997,0,6.417222358483909,4.971710370526256,4.0225576123597016,0
0,0,0,149.0,73,131.0,238.6,69,8.6,3,2,527.2,226,292.8888888888889,125.55555555555556,0.01628171147292692,0,6.269474999863032,5.683201766956181,4.840681386110963,1
0,0,0,204.5,63,208.8,224.0,119,9.8,2,0,647.0999999999999,279,116.94578313253011,50.42168674698795,0.015121123283443916,0,6.47404500543367,4.77022505390073,3.940060004625046,0
0,0,0,288.8,86,175.9,215.4,106,9.5,2,0,689.6,281,279.56756756756755,113.91891891891892,0.013756154068925571,0,6.537560784955892,5.6368145785490205,4.744226826817614,1
0,1,40,108.6,90,206.4,126.3,118,13.4,4,0,454.7,366,108.26190476190476,87.14285714285714,0.029405310511301297,0,6.121834698269836,4.693747796111465,4.478958874850075,0
0,0,0,156.2,104,90.0,205.1,116,7.3,5,1,458.59999999999997,326,254.77777777777774,181.11111111111111,0.01588337684943429,0,6.130356545974601,5.544309011945608,5.204617001407611,0
0,1,31,225.2,89,256.8,249.7,87,11.5,1,4,743.2,294,157.01408450704227,62.112676056338024,0.015452835259338887,1,6.612309815912522,5.0626841715036495,4.144921637744828,0
1,0,0,287.4,118,259.6,153.2,86,10.0,3,1,710.2,291,144.93877551020407,59.38775510204081,0.014060742407199098,0,6.566953684199695,4.983187187937769,4.100786354289583,1
0,1,19,175.3,96,241.3,211.4,109,7.8,2,0,635.8,353,114.21556886227545,63.41317365269461,0.012248743718592966,0,6.456455634530173,4.746804885504261,4.16531817201525,0
0,0,0,157.9,103,259.6,230.0,117,14.0,2,0,661.5,312,158.76000000000002,74.88000000000001,0.021132075471698115,0,6.496020557860377,5.07367268910756,4.3291531450668135,0
0,0,0,245.8,116,286.7,240.7,115,9.0,13,1,782.2,335,134.0914285714286,57.42857142857143,0.011491317671092951,0,6.663388091216301,4.905951797886284,4.067805006987489,1
1,0,0,177.7,114,215.6,236.7,67,10.5,5,1,640.5,296,223.43023255813952,103.25581395348837,0.01636788776305534,0,6.463809184055691,5.4135648907687,4.646847628461877,0
0,0,0,117.8,100,199.2,244.1,119,11.8,4,0,572.9,328,105.44171779141104,60.3680981595092,0.02056107335772783,0,6.352455165114317,4.6675975845682425,4.1168901261784185,1
0,0,0,119.7,113,189.7,256.2,108,12.9,7,2,578.4999999999999,312,209.09638554216863,112.7710843373494,0.02226056945642796,0,6.362165662779806,5.347566404191162,4.734188397466471,0
0,0,0,242.2,87,226.1,268.6,121,8.2,3,5,745.1,312,146.0980392156863,61.1764705882353,0.010990483849349952,1,6.614859639477468,4.991099297917507,4.129976641814022,1
0,0,0,128.7,111,169.5,193.6,97,10.3,5,1,502.09999999999997,317,163.7282608695652,103.3695652173913,0.020473066984694893,0,6.220788957497273,5.104297212442863,4.647938112041845,0
0,1,20,207.7,91,199.7,216.5,110,7.3,1,1,631.1999999999999,315,222.7764705882353,111.1764705882353,0.011546978804175895,0,6.4492057997815175,5.410647654462524,4.720073261544203,0
0,0,0,233.3,65,209.8,210.6,109,9.1,4,1,662.8000000000001,271,128.28387096774193,52.4516129032258,0.013708948478457364,0,6.497980899285874,4.862010536834897,3.9787768129414167,0
0,0,0,182.1,106,134.9,152.3,75,10.0,3,5,479.3,290,463.83870967741933,280.64516129032256,0.020820320632937747,1,6.174410908670779,6.1416904845084215,5.6406479853256615,1
0,1,36,168.0,81,163.2,172.7,120,8.0,2,6,511.9,328,119.9765625,76.875,0.015597582374731918,1,6.240080894395223,4.795596828487686,4.355104977107617,1
0,0,0,251.6,88,175.1,184.4,112,5.4,5,1,616.5,308,137.0,68.44444444444444,0.008744939271255062,0,6.4256790685021326,4.927253685157205,4.240527072400182,0
0,0,0,256.4,44,214.5,233.7,75,7.9,1,3,712.4999999999999,225,165.69767441860463,52.32558139534884,0.011072179397337073,0,6.570182436916891,5.116181838961204,3.976416167164342,1
0,0,0,227.8,81,161.8,217.0,106,8.0,5,1,614.6,289,89.07246376811594,41.88405797101449,0.01299545159194282,0,6.422597401964724,4.500614499347552,3.75850014780295,0
0,0,0,234.9,136,270.8,219.3,101,13.9,2,1,738.9,373,116.66842105263159,58.89473684210527,0.018786322476010274,0,6.606515041931505,4.767870677949773,4.092588635519836,1
0,1,22,124.5,94,231.7,222.2,108,6.4,12,1,584.8,304,146.2,76.0,0.010925230454079893,0,6.372978434393633,4.991792206294776,4.343805421853684,0
1,0,0,233.5,81,187.7,122.3,97,9.6,2,0,553.1,251,93.21910112359551,42.30337078651685,0.01732539252842447,0,6.317345175873304,4.545622933039542,3.7682304792421717,1
0,1,35,197.3,134,141.1,212.1,90,10.1,4,2,560.6,327,95.01694915254237,55.42372881355932,0.01798433048433048,0,6.330789852711601,4.564524729556387,4.032889793669305,1
0,0,0,151.5,89,131.7,235.3,131,11.8,4,0,530.3,302,144.62727272727273,82.36363636363637,0.02220967438358743,0,6.275326833456898,4.981050430909067,4.423212199458095,0
1,0,0,146.3,117,218.7,236.0,97,11.5,5,1,612.5,312,120.88815789473685,61.578947368421055,0.018744906275468622,0,6.419180264150966,4.803103885703736,4.136428917524341,0
0,0,0,195.1,100,148.8,224.5,117,6.7,2,0,575.1,314,106.5,58.148148148148145,0.011629925360180524,0,6.356281256738337,4.677490847567717,4.080045282210683,0
0,0,0,208.9,71,214.8,247.9,108,13.0,5,1,684.6,276,181.75221238938053,73.27433628318585,0.01896149358226371,0,6.53029436728357,5.2081312046544515,4.307765485370487,0
0,0,0,135.7,107,208.4,209.0,95,8.8,3,7,561.9,308,130.67441860465115,71.62790697674419,0.015633327411618405,1,6.333101992469981,4.880332349978282,4.2853492415895165,1
0,0,0,225.9,86,275.6,201.4,108,14.3,3,3,717.1999999999999,302,188.73684210526315,79.47368421052632,0.019910888331940966,0,6.576748081791982,5.245638070552609,4.387930226762622,1
0,0,0,122.2,67,167.2,194.8,98,9.7,6,1,493.9,233,194.96052631578948,91.97368421052632,0.019599919175591028,0,6.204355721957841,5.277913242599537,4.53231648763276,0
0,0,0,153.3,106,224.5,273.4,152,8.9,5,2,660.1,380,169.25641025641028,97.43589743589745,0.013462411132960218,0,6.493905114339532,5.137305596340833,4.589405548871151,0
0,0,0,194.8,112,167.2,100.3,61,10.8,6,1,473.1,264,137.79611650485438,76.89320388349515,0.0227800042185193,0,6.161418269908073,4.933006068609628,4.35533870752402,0
0,0,0,206.7,87,281.1,158.5,77,11.0,5,3,657.3,252,532.9459459459459,204.32432432432432,0.016709706820598514,0,6.489660754473831,6.280294609016291,5.324590798858997,0
0,1,12,188.0,105,151.3,201.9,132,10.5,3,2,551.7,347,139.0840336134454,87.47899159663865,0.01899764791025873,0,6.314815358839217,4.9422424826333105,4.48276514074523,0
1,0,0,122.3,83,118.8,147.9,95,13.7,3,3,402.7,275,75.03726708074535,51.24223602484472,0.0339360911567996,0,6.000672027858895,4.331223576426552,3.9558912869779745,1
0,0,0,259.3,96,175.2,222.4,36,12.0,5,3,668.9,234,148.64444444444445,52.0,0.017913121361397225,0,6.507128447514222,5.0082621099507,3.970291913552122,0
0,1,28,172.9,109,137.6,203.8,109,8.3,6,1,522.5999999999999,318,203.6103896103896,123.89610389610391,0.015851795263559974,0,6.260728034035744,5.321107632337691,4.827482222858798,0
0,0,0,196.6,73,170.2,194.3,79,12.5,3,1,573.5999999999999,234,90.09424083769633,36.753926701570684,0.0217542638357118,0,6.353674146545189,4.511894584240086,3.63108948887013,0
0,1,31,194.9,63,191.6,153.0,129,13.2,2,2,552.7,284,167.4848484848485,86.06060606060606,0.023839624345313344,0,6.316623023828922,5.1268458257781475,4.466604497512809,0
0,1,30,262.8,114,215.8,154.8,88,7.8,2,0,641.2,334,164.41025641025644,85.64102564102565,0.01214574898785425,0,6.464899781655413,5.108428790402596,4.461773440584643,0
0,0,0,211.2,70,252.7,225.8,104,12.3,3,0,702.0,299,208.5148514851485,88.81188118811882,0.017496443812233288,0,6.555356891810665,5.344794626993512,4.497717273773684,0
0,0,0,204.0,69,225.1,240.3,85,9.6,5,1,679.0000000000001,269,192.16981132075475,76.13207547169812,0.014117647058823526,0,6.522092798170153,5.263569653465407,4.345519218331418,0
0,0,0,223.2,109,127.5,289.3,83,14.5,4,3,654.5,282,167.82051282051282,72.3076923076923,0.02212051868802441,0,6.4853983032037545,5.12883609622726,4.2946655461926655,0
0,0,0,119.0,82,187.5,189.3,97,11.5,3,1,507.3,290,103.53061224489795,59.18367346938775,0.02262443438914027,0,6.231071824452857,4.649479968648844,4.0974011107046495,0
0,0,0,266.1,91,225.2,224.7,58,8.9,8,3,724.9,236,105.05797101449275,34.20289855072463,0.012260641961702715,0,6.587412264290795,4.663985840981892,3.561128424404913,1
