State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn
VT,72.0,415,No,No,0,139.9,117.0,223.6,96.0,240.8,93,12.7,4.0,2.0,False
MN,117.0,408,No,Yes,21,153.2,112.0,263.3,110.0,135.0,85,11.9,7.0,1.0,False
IL,79.0,408,Yes,No,0,103.5,134.0,319.3,111.0,239.9,124,8.4,4.0,2.0,False
AR,87.0,408,No,No,0,185.8,119.0,192.3,83.0,200.0,96,6.6,4.0,1.0,False
MD,102.0,415,No,No,0,129.5,56.0,338.35,118.0,145.5,93,10.9,3.0,1.0,False
MT,49.0,408,No,No,0,236.6,91.0,220.9,146.0,146.8,114,8.9,2.0,1.0,False
VT,67.0,408,No,No,0,260.4,107.0,208.2,104.0,207.9,115,10.0,2.0,3.5,False
CO,107.0,415,No,No,0,167.3,100.0,163.9,79.0,185.9,100,6.7,5.0,2.0,False
WA,118.0,510,No,No,0,113.0,80.0,150.1,87.0,204.3,115,10.8,4.0,2.0,False
TN,120.0,415,No,No,0,185.7,133.0,235.1,149.0,256.4,78,16.9,6.0,0.0,False
AR,94.0,408,No,No,0,136.2,114.0,165.1,118.0,137.9,71,9.6,5.0,0.0,False
DC,115.0,510,No,Yes,29,222.6,81.0,190.3,109.0,201.2,87,11.5,2.0,1.0,False
MN,61.0,415,No,No,0,197.3,67.0,264.5,106.0,210.5,116,9.0,6.0,1.0,False
KS,110.0,510,No,No,0,208.0,69.0,95.1,94.0,178.5,129,8.0,10.5,1.0,False
ND,104.0,415,No,No,0,118.5,92.0,177.8,109.0,255.7,98,12.1,4.0,1.0,False
MT,16.0,510,No,No,0,153.2,65.0,229.7,90.0,148.2,94,10.7,8.0,1.0,False
DC,147.0,408,No,No,0,168.6,92.0,187.7,107.0,216.5,95,14.4,8.0,2.0,False
MS,102.0,510,Yes,No,0,224.2,81.0,243.3,90.0,147.8,66,12.0,8.0,3.0,False
IA,64.0,415,No,Yes,43,118.4,100.0,144.1,108.0,158.1,91,8.5,6.0,1.0,False
AK,103.0,510,No,No,0,190.9,62.0,226.6,53.0,230.1,96,7.8,3.0,2.0,False
MN,152.0,415,No,No,0,317.8,60.0,152.9,100.0,123.4,63,10.4,7.0,1.0,True
WV,124.0,415,No,No,0,312.0,112.0,180.0,109.0,168.6,94,12.8,4.0,1.0,True
OR,97.0,415,No,No,0,146.0,121.0,203.0,141.0,151.8,120,13.3,2.0,1.0,False
MS,131.0,415,No,No,0,131.6,95.0,179.3,109.0,251.2,129,15.5,3.0,1.0,True
ME,57.0,415,No,Yes,33,193.4,105.0,231.6,79.0,226.2,90,11.1,10.5,2.0,False
MN,157.0,510,No,No,0,185.1,92.0,213.0,85.0,196.1,85,8.5,5.0,2.0,False
GA,194.0,510,No,No,0,193.3,106.0,169.0,150.0,225.2,122,11.8,4.0,0.0,False
DC,66.0,415,No,No,0,146.4,107.0,196.5,99.0,230.1,106,7.8,2.0,1.0,False
NY,123.0,415,No,No,0,123.2,104.0,190.0,117.0,170.3,95,12.9,5.0,3.5,True
OK,116.0,510,No,No,0,205.0,90.0,140.9,114.0,272.6,96,7.5,4.0,2.0,False
OK,63.0,415,No,No,0,128.7,78.0,240.8,133.0,237.7,121,12.8,6.0,1.0,False
GA,64.0,510,No,No,0,216.9,78.0,211.0,115.0,179.8,116,11.4,5.0,3.0,False
NJ,96.0,510,No,No,0,150.0,122.0,218.5,116.0,212.4,89,9.8,1.0,3.0,False
ME,105.0,510,No,No,0,212.0,113.0,226.6,128.0,193.6,114,8.9,7.0,3.0,False
MI,53.0,510,No,Yes,37,167.3,99.0,194.7,99.0,236.7,112,12.0,9.0,2.0,False
NE,129.0,510,No,Yes,30,177.3,95.0,211.8,102.0,240.2,108,9.3,7.0,3.0,False
VT,93.0,408,No,No,0,149.6,120.0,200.7,85.0,181.2,107,14.3,9.0,0.0,False
OH,115.0,510,Yes,No,0,325.45000000000005,81.0,203.4,106.0,217.5,107,11.8,8.0,1.0,True
AL,25.0,408,No,No,0,264.9,80.0,281.2,66.0,166.1,80,8.4,4.0,1.0,True
DC,73.0,408,No,No,0,122.0,92.0,138.3,114.0,224.2,128,5.8,5.0,1.0,False
DE,97.0,510,No,No,0,225.1,90.0,279.5,127.0,233.8,103,8.8,4.0,0.0,True
NY,148.0,408,No,No,0,208.4,120.0,174.4,99.0,310.7,105,11.2,4.0,1.0,False
AL,85.0,408,No,Yes,30,173.1,107.0,247.2,101.0,158.7,104,11.5,5.0,1.0,False
OK,86.0,510,Yes,No,0,162.4,131.0,167.0,102.0,128.9,118,11.4,2.0,2.0,True
MS,78.0,415,No,Yes,13,281.2,93.0,178.2,101.0,244.2,129,6.4,5.0,2.0,False
MD,106.0,415,No,No,0,208.3,89.0,169.4,67.0,102.0,90,15.9,4.0,3.0,False
AR,145.0,415,No,No,0,224.2,89.0,314.9,121.0,182.9,121,16.1,3.0,1.0,True
IL,91.0,415,No,No,0,189.3,100.0,239.3,107.0,89.7,89,9.9,3.0,3.0,False
UT,116.0,415,No,Yes,24,232.9,90.0,152.1,94.0,337.75,82,10.7,6.0,1.0,False
LA,69.0,415,No,Yes,37,155.0,98.0,142.4,105.0,143.7,117,5.9,4.0,1.0,False
ID,135.0,510,No,No,0,154.4,130.0,203.8,90.0,158.7,59,11.8,3.0,0.0,False
KY,73.0,510,No,No,0,234.7,102.0,195.7,110.0,253.4,71,8.4,8.0,2.0,False
MI,48.0,415,No,No,0,240.0,88.0,141.0,117.0,128.9,137,7.1,9.0,1.0,False
NH,125.0,415,Yes,No,0,298.4,78.0,270.5,142.0,107.3,84,12.2,2.0,0.0,True
WV,100.0,415,No,No,0,166.0,102.0,236.1,97.0,134.3,93,10.9,4.0,1.0,False
SD,64.0,415,No,No,0,174.5,98.0,180.2,103.0,179.0,89,10.7,2.0,2.0,False
MD,116.0,510,Yes,Yes,27,175.5,137.0,210.6,60.0,294.8,121,6.9,5.0,1.0,False
ND,147.0,408,Yes,Yes,35,157.5,109.0,189.6,67.0,227.0,76,11.1,2.0,3.0,True
MO,84.0,415,No,Yes,35,207.5,138.0,201.0,116.0,164.5,107,7.5,10.5,3.5,False
IL,86.0,510,No,Yes,16,144.8,105.0,206.2,111.0,255.4,117,11.6,2.0,3.5,False
UT,134.0,415,No,No,0,258.8,85.0,129.5,114.0,193.6,106,10.9,7.0,2.0,False
MI,105.0,415,No,No,0,226.9,106.0,182.2,77.0,203.9,107,11.6,2.0,0.0,True
AR,88.0,408,No,No,0,152.9,119.0,171.2,107.0,257.0,106,12.0,5.0,2.0,False
AK,86.0,408,No,No,0,150.8,85.0,295.9,88.0,247.2,104,12.5,1.0,1.0,False
NH,141.0,415,No,Yes,32,322.4,92.0,283.2,107.0,209.5,111,6.7,3.0,1.0,True
NM,148.0,408,No,No,0,153.6,148.0,262.1,87.0,225.5,99,9.8,3.0,2.0,False
MN,163.0,408,No,Yes,22,215.1,91.0,138.9,102.0,146.2,109,12.4,2.0,2.0,False
IA,89.0,415,No,Yes,35,174.4,108.0,196.7,100.0,127.4,74,11.8,3.0,1.0,False
RI,63.0,415,No,No,0,180.5,126.0,230.0,98.0,232.5,73,10.6,3.0,0.0,False
AL,102.0,415,No,No,0,123.1,106.0,182.0,102.0,244.6,75,12.6,7.0,2.0,False
SD,104.0,408,No,No,0,200.2,92.0,118.7,87.0,236.6,65,6.0,6.0,2.0,False
MT,63.0,415,No,Yes,33,184.2,111.0,312.6,89.0,264.0,55,12.2,4.0,1.0,False
KY,105.0,415,No,Yes,24,274.7,99.0,193.5,118.0,299.6,109,10.8,3.0,3.0,False
DC,68.0,415,Yes,Yes,39,142.0,140.0,241.6,89.0,302.0,72,11.3,5.0,1.0,False
CO,63.0,408,Yes,Yes,21,151.5,99.0,147.8,89.0,210.4,114,10.0,4.0,1.0,False
KS,91.0,408,Yes,No,0,246.4,110.0,182.0,98.0,157.6,106,12.1,2.0,2.0,True
NC,101.0,415,No,No,0,232.7,114.0,186.4,123.0,153.3,122,11.5,6.0,3.5,False
SC,116.0,408,No,No,0,288.0,120.0,255.8,90.0,233.4,99,13.4,4.0,0.0,True
CO,131.0,415,No,Yes,23,170.8,145.0,236.7,93.0,294.5,100,12.7,1.0,1.0,False
MN,84.0,415,No,No,0,216.1,114.0,197.5,107.0,217.8,104,9.8,3.0,1.0,False
WY,104.0,415,No,No,0,138.7,100.0,215.4,58.0,164.3,98,4.9,4.0,2.0,False
FL,108.0,510,No,No,0,210.7,112.0,238.7,73.0,253.6,90,9.2,5.0,3.0,False
NY,111.0,415,No,No,0,181.8,117.0,158.1,91.0,266.2,123,9.7,9.0,0.0,False
OK,155.0,408,No,Yes,30,61.6,103.0,255.1,110.0,225.9,96,12.4,5.0,1.0,False
ME,66.0,510,No,No,0,207.7,85.0,196.7,112.0,261.7,83,6.8,3.0,1.0,False
NE,64.0,510,No,No,0,219.2,73.0,167.0,65.0,161.4,119,10.0,5.0,1.0,False
OH,69.0,415,No,No,0,227.0,122.0,258.7,111.0,169.7,87,8.9,1.0,2.0,False
DC,101.0,415,No,No,0,257.3,84.0,184.8,115.0,108.9,109,13.5,7.0,0.0,False
OK,15.0,415,No,No,0,121.1,130.0,216.0,86.0,235.1,48,16.1,5.0,2.0,False
NJ,88.0,415,No,No,0,301.5,136.0,257.7,72.0,132.9,118,13.4,2.0,3.5,True
IA,197.0,415,No,No,0,233.9,96.0,218.9,111.0,182.9,109,9.5,3.0,0.0,False
VA,50.0,415,Yes,No,0,99.6,108.0,308.7,102.0,161.2,62,13.7,6.0,2.0,True
VA,172.0,510,No,No,0,169.8,123.0,183.1,94.0,337.75,72,12.7,7.0,2.0,False
NM,188.0,415,Yes,Yes,26,198.8,115.0,166.6,67.0,198.5,118,14.4,3.0,1.0,True
FL,85.0,408,Yes,No,0,116.2,86.0,229.7,127.0,204.2,109,10.1,3.0,3.0,False
RI,103.0,510,Yes,No,0,255.9,128.0,140.9,92.0,308.9,130,12.1,2.0,1.0,True
NJ,136.0,408,No,Yes,27,187.7,84.0,221.0,147.0,145.7,110,10.0,4.0,3.0,False
NE,155.0,408,No,Yes,21,195.9,91.0,213.9,84.0,88.2,111,8.6,4.0,0.0,False
WV,145.0,415,No,No,0,129.4,97.0,185.4,101.0,204.7,106,3.1000000000000005,2.0,2.0,False
WY,116.0,510,No,Yes,12,221.0,108.0,151.0,118.0,179.0,80,9.0,6.0,2.0,False
SC,152.0,408,No,No,0,140.5,92.0,186.8,96.0,227.0,89,9.5,5.0,2.0,False
MS,65.0,415,Yes,No,0,277.9,123.0,155.8,112.0,256.9,71,9.2,10.0,0.0,True
ND,180.0,415,No,No,0,224.9,105.0,250.0,101.0,216.1,73,6.7,5.0,3.0,True
IL,67.0,415,No,No,0,109.1,117.0,217.4,124.0,188.4,141,12.8,6.0,0.0,False
OR,60.0,415,No,No,0,207.8,109.0,123.5,112.0,291.6,115,5.7,9.0,0.0,False
IA,44.0,415,No,No,0,308.6,139.0,150.8,94.0,198.7,66,7.3,3.0,3.5,True
ME,25.0,510,No,No,0,242.6,69.0,209.0,117.0,219.7,82,14.4,6.0,2.0,False
WY,145.0,408,No,No,0,229.6,82.0,138.1,103.0,250.8,109,3.3,3.0,1.0,False
WI,122.0,510,No,Yes,28,166.0,62.0,233.9,88.0,170.1,84,7.7,3.0,2.0,False
SC,121.0,415,No,No,0,144.8,126.0,200.6,82.0,208.8,81,13.3,9.0,0.0,True
DC,55.0,510,Yes,No,0,106.1,77.0,123.5,100.0,96.4,92,12.9,3.0,0.0,False
CT,77.0,415,No,No,0,221.8,84.0,166.0,125.0,210.2,72,13.2,4.0,1.0,False
OR,12.0,415,No,No,0,204.6,98.0,212.5,90.0,182.1,95,9.8,7.0,2.0,False
OR,64.0,510,No,No,0,213.5,93.0,166.6,114.0,122.0,78,14.1,3.0,3.0,False
NV,92.0,415,No,Yes,44,152.0,95.0,274.9,73.0,162.4,121,10.0,1.0,2.0,False
MN,125.0,415,Yes,Yes,29,260.8,81.0,163.7,112.0,271.7,117,17.0,6.0,1.0,True
OK,160.0,408,No,No,0,166.4,117.0,317.0,129.0,160.4,121,10.0,2.0,1.0,False
KS,79.0,415,No,No,0,177.9,83.0,167.3,84.0,223.7,142,15.2,8.0,0.0,False
RI,36.0,415,No,No,0,235.1,97.0,196.8,104.0,259.7,110,7.0,7.0,3.0,False
IL,138.0,408,Yes,No,0,268.4,81.0,174.4,115.0,193.5,96,11.6,4.0,1.0,False
WI,72.0,408,No,No,0,179.9,113.0,149.8,112.0,168.2,79,9.8,7.0,2.0,False
MI,74.0,415,No,No,0,314.1,86.0,222.4,99.0,259.0,121,12.3,5.0,3.0,True
MI,134.0,415,No,Yes,41,162.0,82.0,324.7,77.0,160.1,112,11.9,5.0,0.0,False
MA,145.0,415,No,No,0,175.8,89.0,274.3,119.0,226.6,69,12.4,4.0,1.0,False
AL,136.0,510,No,No,0,109.4,91.0,207.5,111.0,135.0,107,11.6,5.0,0.0,False
WI,66.0,415,Yes,No,0,208.7,84.0,173.3,88.0,264.7,107,8.3,3.0,3.0,False
VT,152.0,510,No,Yes,20,214.6,108.0,96.6,82.0,170.7,145,7.9,5.0,1.0,False
CT,162.0,408,No,No,0,49.2,121.0,143.9,136.0,203.0,97,12.1,10.5,1.0,False
OR,72.0,510,No,No,0,141.3,133.0,134.9,96.0,227.5,97,11.2,3.0,2.0,False
HI,101.0,415,No,No,0,253.2,89.0,237.9,114.0,154.3,85,9.7,7.0,3.5,False
WV,125.0,415,No,No,0,206.0,128.0,198.1,71.0,135.9,116,13.2,3.0,0.0,False
RI,46.0,408,No,No,0,40.4,105.0,172.4,83.0,145.1,89,9.0,2.0,2.0,False
MI,132.0,408,No,No,0,291.2,104.0,234.2,132.0,191.7,87,8.9,3.0,1.0,True
ME,193.0,415,No,Yes,31,71.2,58.0,124.7,105.0,155.5,108,11.7,3.0,0.0,False
WV,63.0,510,No,No,0,261.8,69.0,245.0,135.0,202.1,94,14.7,4.0,0.0,True
NE,124.0,510,No,No,0,191.3,134.0,261.5,113.0,182.3,111,10.0,3.0,1.0,False
DC,144.0,415,No,No,0,133.3,101.0,255.5,127.0,228.6,68,11.6,2.0,0.0,False
NH,97.0,408,No,Yes,28,283.1,93.0,185.4,98.0,312.8,78,6.1,8.0,1.0,False
WV,137.0,510,No,Yes,50,186.5,94.0,178.0,106.0,215.6,100,12.1,4.0,2.0,False
IL,142.0,415,No,Yes,38,163.3,104.0,136.0,114.0,249.1,127,4.3,6.0,0.0,False
NH,119.0,415,No,Yes,19,178.1,110.0,212.8,100.0,226.3,123,10.0,6.0,1.0,False
MI,158.0,415,No,No,0,195.9,103.0,89.1,95.0,302.2,82,10.3,3.0,1.0,False
ND,50.0,415,No,No,0,295.3,127.0,127.4,100.0,166.8,105,9.6,6.0,1.0,False
LA,98.0,408,No,No,0,136.1,82.0,156.3,118.0,158.8,83,10.1,5.0,2.0,False
HI,101.0,415,No,Yes,24,114.1,95.0,161.5,86.0,176.3,90,13.0,9.0,2.0,False
WV,51.0,408,No,No,0,169.3,111.0,139.5,69.0,197.0,87,12.0,3.0,0.0,False
NC,117.0,510,No,No,0,214.4,94.0,138.0,149.0,148.7,102,9.9,1.0,2.0,False
PA,92.0,415,Yes,No,0,255.8,125.0,142.7,111.0,181.2,101,11.7,3.0,0.0,False
MI,86.0,408,No,No,0,148.2,71.0,285.1,91.0,166.4,152,6.2,3.0,2.0,False
WY,122.0,415,No,No,0,119.3,93.0,223.9,103.0,211.9,122,8.7,4.0,2.0,False
NJ,156.0,408,No,Yes,27,192.3,137.0,199.9,115.0,244.2,112,14.8,8.0,1.0,False
NJ,127.0,510,No,No,0,245.2,91.0,217.2,92.0,243.1,128,13.9,6.0,0.0,True
NC,130.0,408,Yes,No,0,216.2,106.0,338.35,86.0,126.7,123,16.9,2.0,3.5,True
NM,158.0,408,No,No,0,172.4,114.0,256.6,69.0,235.3,104,3.1000000000000005,0.0,2.0,False
MS,145.0,510,Yes,Yes,30,175.3,107.0,153.3,116.0,233.6,85,11.1,3.0,1.0,False
TX,90.0,415,Yes,Yes,26,169.0,104.0,188.8,104.0,213.3,76,13.3,3.0,0.0,True
OK,127.0,510,No,Yes,27,34.64999999999996,113.0,254.0,102.0,242.7,152,9.2,5.0,3.0,False
ID,109.0,415,No,No,0,184.1,143.0,211.7,105.0,243.0,116,9.9,2.0,1.0,False
AL,88.0,415,No,No,0,181.9,90.0,151.5,87.0,143.0,100,7.5,3.0,1.0,False
WY,101.0,510,No,Yes,9,160.1,116.0,210.0,121.0,139.1,65,10.8,9.0,0.0,False
VA,21.0,415,No,No,0,223.2,142.0,216.5,114.0,214.7,111,12.4,2.0,1.0,False
WV,145.0,408,No,Yes,31,216.0,94.0,225.1,123.0,234.7,109,10.7,1.0,2.0,False
CA,33.0,408,No,No,0,159.5,115.0,195.4,118.0,102.4,86,7.1,7.0,1.0,False
PA,61.0,408,No,Yes,40,105.0,78.0,180.6,100.0,174.1,115,10.2,2.0,2.0,True
CO,107.0,415,No,No,0,204.5,108.0,162.4,110.0,155.0,102,13.4,1.0,3.0,False
MD,147.0,408,No,No,0,274.0,92.0,231.8,82.0,283.6,83,6.2,1.0,0.0,True
AL,95.0,415,No,No,0,229.9,116.0,202.4,110.0,171.4,105,14.2,6.0,1.0,False
MI,128.0,415,No,No,0,179.4,94.0,270.4,92.0,191.0,88,7.9,4.0,0.0,False
OH,134.0,415,No,No,0,34.64999999999996,86.0,171.4,100.0,186.5,80,12.9,2.0,2.0,False
IN,96.0,415,No,Yes,23,183.1,88.0,147.4,89.0,337.75,108,11.3,7.0,1.0,False
SC,107.0,415,No,No,0,206.9,79.0,262.4,117.0,149.3,69,10.7,3.0,0.0,False
KS,123.0,415,No,No,0,140.0,106.0,153.7,101.0,64.54999999999998,87,12.5,1.0,2.0,False
OK,35.0,415,No,No,0,179.2,59.0,283.3,101.0,285.4,83,5.8,7.0,2.0,False
IL,137.0,408,Yes,No,0,237.3,103.0,176.7,84.0,263.4,81,14.2,4.0,0.0,True
TN,88.0,415,No,No,0,181.5,116.0,187.0,119.0,220.3,96,10.5,7.0,1.0,False
NC,116.0,408,No,Yes,19,155.7,104.0,185.4,118.0,192.7,116,8.2,2.0,3.0,False
RI,123.0,510,No,Yes,23,245.0,88.0,265.0,105.0,239.7,108,14.9,3.0,2.0,False
VA,146.0,415,Yes,No,0,111.1,126.0,313.4,95.0,215.7,82,10.5,6.0,1.0,False
KY,106.0,510,No,Yes,9,88.5,100.0,324.8,109.0,79.9,86,8.2,4.0,3.0,False
NV,121.0,408,No,Yes,44,116.0,85.0,150.1,120.0,246.8,98,12.0,2.0,1.0,False
WI,137.0,510,No,No,0,155.5,81.0,133.1,94.0,253.1,77,9.1,2.0,1.0,False
NE,67.0,510,No,Yes,31,175.2,68.0,199.2,73.0,219.8,99,13.2,6.0,1.0,False
WI,161.0,408,No,No,0,154.7,84.0,177.8,125.0,172.9,90,5.9,2.0,3.5,True
ME,62.0,415,Yes,Yes,32,218.4,93.0,236.7,132.0,192.2,137,13.2,3.0,0.0,True
WY,120.0,415,No,Yes,24,227.5,81.0,234.9,71.0,166.4,128,9.0,10.5,1.0,False
IN,130.0,408,No,Yes,30,185.0,117.0,249.5,141.0,157.8,103,7.4,7.0,0.0,False
WI,20.0,408,No,No,0,186.8,89.0,253.4,51.0,273.1,105,12.3,6.0,2.0,False
CA,112.0,415,No,No,0,208.7,150.0,212.8,104.0,178.1,98,8.5,4.0,0.0,False
IN,77.0,408,No,No,0,185.9,95.0,212.0,98.0,282.3,81,11.3,4.0,3.0,False
SC,109.0,415,No,No,0,222.5,74.0,169.7,75.0,264.3,94,9.0,3.0,2.0,False
IN,108.0,415,No,No,0,201.1,101.0,170.7,86.0,237.4,113,11.6,3.0,3.0,False
IA,79.0,415,No,Yes,17,167.9,114.0,243.7,93.0,211.9,114,9.1,2.0,1.0,False
MN,38.0,510,No,No,0,175.7,109.0,211.8,97.0,137.9,109,9.2,3.0,3.5,True
AR,109.0,415,No,Yes,29,111.2,90.0,263.5,98.0,224.7,128,9.0,6.0,3.5,True
MS,78.0,415,No,No,0,87.7,74.0,214.8,58.0,201.3,147,10.8,6.0,1.0,False
MN,134.0,415,No,No,0,244.1,99.0,246.9,111.0,200.0,133,7.2,2.0,0.0,False
WA,47.0,415,No,Yes,27,165.0,89.0,127.3,118.0,284.4,95,7.7,4.0,2.0,False
MS,59.0,408,No,Yes,27,127.4,110.0,103.3,99.0,164.2,73,9.1,3.0,0.0,False
ID,151.0,415,No,No,0,194.8,106.0,292.7,103.0,224.6,82,5.5,3.0,0.0,False
NC,129.0,415,No,No,0,54.7,131.0,256.1,105.0,176.6,135,11.1,4.0,1.0,False
VA,107.0,510,No,Yes,27,283.4,104.0,224.1,152.0,241.3,63,14.4,7.0,2.0,False
MT,137.0,408,Yes,No,0,258.0,112.0,246.5,117.0,173.2,100,10.9,3.0,0.0,True
MI,76.0,510,No,No,0,90.5,142.0,211.7,75.0,194.9,76,9.3,2.0,1.0,False
HI,24.0,415,No,No,0,235.6,132.0,115.9,129.0,185.4,136,16.2,2.0,0.0,False
NC,169.0,408,No,No,0,142.5,82.0,231.4,110.0,131.2,67,10.0,4.0,2.0,False
MN,30.0,408,No,No,0,54.0,68.0,179.3,96.0,247.2,101,10.2,8.0,1.0,False
WV,70.0,415,No,No,0,214.8,87.0,131.0,114.0,216.9,104,9.4,3.0,3.0,False
SD,52.0,510,Yes,No,0,251.4,118.0,196.6,80.0,192.0,53,11.0,2.0,0.0,True
HI,3.0,408,No,No,0,139.0,99.0,250.7,108.0,286.2,87,6.1,3.0,3.5,False
MS,38.0,415,No,No,0,117.3,114.0,208.7,105.0,203.4,98,14.4,2.0,2.0,False
NY,104.0,415,No,No,0,264.0,108.0,132.2,75.0,177.7,91,10.6,8.0,3.0,False
LA,27.0,408,No,No,0,82.6,105.0,204.0,99.0,224.2,122,9.1,4.0,1.0,False
MA,13.0,408,No,No,0,220.4,100.0,211.2,79.0,259.3,112,13.6,8.0,2.0,False
AK,52.0,408,No,No,0,217.0,104.0,152.3,83.0,134.3,109,11.8,4.0,2.0,False
SD,114.0,415,No,Yes,25,129.0,77.0,290.0,110.0,177.1,110,11.6,5.0,1.0,False
CO,156.0,408,No,No,0,150.5,106.0,152.9,112.0,215.9,86,3.5,3.0,1.0,False
WV,62.0,415,No,No,0,189.5,122.0,103.8,95.0,180.6,106,10.8,5.0,2.0,False
ME,52.0,510,No,No,0,129.3,80.0,142.7,101.0,258.3,89,12.3,4.0,3.0,False
NH,146.0,510,No,No,0,115.6,77.0,213.6,100.0,218.4,72,10.7,6.0,1.0,False
RI,120.0,415,No,Yes,23,221.9,114.0,254.7,84.0,250.5,117,7.2,5.0,2.0,False
WI,90.0,408,No,No,0,61.3,91.0,194.4,94.0,143.1,80,11.4,9.0,1.0,False
NM,147.0,408,Yes,No,0,183.8,113.0,164.7,110.0,111.0,87,10.1,4.0,1.0,False
WY,159.0,415,No,No,0,167.4,68.0,143.8,74.0,140.1,111,10.3,3.0,0.0,True
IL,74.0,510,No,Yes,27,154.1,122.0,195.3,150.0,276.7,86,13.2,2.0,3.5,False
MI,87.0,415,No,No,0,198.3,80.0,187.0,89.0,133.5,96,16.6,4.0,2.0,False
VA,99.0,510,No,No,0,128.3,78.0,215.3,120.0,143.7,140,14.3,9.0,2.0,False
SD,131.0,510,No,No,0,187.9,110.0,200.5,101.0,202.6,125,10.2,10.5,2.0,False
AL,89.0,510,No,No,0,129.2,71.0,214.1,68.0,214.9,100,10.3,4.0,3.5,True
MS,123.0,415,Yes,No,0,125.5,106.0,128.9,96.0,251.9,129,6.3,6.0,3.5,True
MS,130.0,510,No,Yes,26,257.2,108.0,224.3,122.0,204.0,118,12.6,4.0,1.0,False
HI,99.0,415,No,No,0,124.6,90.0,146.4,70.0,169.4,95,10.5,6.0,1.0,False
WV,36.0,408,No,No,0,175.1,144.0,216.9,69.0,243.7,146,9.9,3.0,1.0,False
WV,87.0,415,No,No,0,124.3,91.0,173.4,105.0,256.3,109,7.5,5.0,3.0,False
WV,139.0,415,No,No,0,271.6,130.0,156.0,131.0,136.3,108,11.6,9.0,2.0,False
IN,189.0,510,No,No,0,219.9,80.0,143.3,117.0,130.6,69,11.7,7.0,1.0,False
NM,96.0,415,No,Yes,33,183.3,115.0,201.4,87.0,177.4,84,10.4,10.5,3.0,False
DE,112.0,408,No,No,0,101.1,119.0,214.4,67.0,179.5,112,10.3,5.0,2.0,False
NJ,108.0,415,No,Yes,41,171.6,110.0,136.1,78.0,183.4,103,10.8,7.0,0.0,False
RI,121.0,510,No,Yes,20,211.9,110.0,215.1,120.0,238.5,107,9.4,2.0,0.0,False
SD,116.0,415,No,No,0,63.7,101.0,195.8,95.0,210.1,87,10.0,6.0,1.0,False
NH,161.0,415,No,No,0,173.4,100.0,213.7,74.0,141.5,69,11.5,4.0,1.0,False
AL,19.0,415,Yes,No,0,237.7,98.0,207.1,121.0,182.2,95,4.5,4.0,0.0,False
ID,119.0,415,Yes,Yes,32,173.0,101.0,209.4,93.0,231.1,91,12.2,4.0,0.0,False
MD,125.0,415,No,No,0,224.9,102.0,143.8,87.0,198.9,105,8.0,2.0,0.0,False
IN,156.0,510,No,No,0,237.7,122.0,181.5,91.0,185.7,151,7.7,4.0,1.0,False
WY,109.0,415,No,No,0,137.0,128.0,217.0,116.0,182.1,86,10.0,5.0,2.0,False
NH,95.0,510,No,No,0,142.5,109.0,176.1,107.0,189.6,88,8.2,3.0,2.0,False
MN,90.0,408,No,No,0,142.4,126.0,126.2,118.0,274.2,71,4.6,4.0,1.0,False
MA,105.0,415,No,Yes,21,147.0,112.0,197.3,46.5,267.4,93,8.7,3.0,2.0,False
NH,101.0,510,No,No,0,220.3,124.0,188.6,101.0,278.4,98,10.6,4.0,1.0,False
MN,95.0,415,No,No,0,149.2,96.0,260.7,116.0,201.0,120,8.1,2.0,1.0,False
IA,123.0,415,No,No,0,204.4,88.0,137.5,111.0,226.0,100,10.0,4.0,0.0,False
AL,141.0,510,No,Yes,28,308.0,123.0,247.8,128.0,152.9,103,7.4,3.0,1.0,False
CA,75.0,415,No,Yes,19,210.3,90.0,241.8,87.0,215.7,102,13.1,3.0,3.5,False
MA,126.0,408,No,Yes,24,58.9,125.0,305.5,90.0,158.9,73,12.1,6.0,0.0,False
FL,153.0,415,No,No,0,228.9,102.0,160.7,136.0,203.1,109,12.5,2.0,0.0,False
NH,97.0,408,No,Yes,32,90.0,87.0,276.3,113.0,185.2,107,8.6,6.0,2.0,True
IN,115.0,408,No,No,0,146.7,128.0,106.2,74.0,197.7,104,11.1,4.0,2.0,False
MA,17.0,415,Yes,No,0,162.8,118.0,229.6,91.0,332.7,94,13.6,3.0,0.0,True
NH,105.0,415,No,Yes,20,186.9,114.0,256.3,91.0,334.7,104,8.9,2.0,1.0,False
TX,121.0,415,No,No,0,86.1,100.0,259.8,113.0,148.0,79,9.1,9.0,2.0,False
NC,125.0,408,No,No,0,212.3,89.0,215.4,127.0,186.8,73,11.3,2.0,2.0,False
CT,124.0,415,No,No,0,151.0,98.0,120.6,119.0,152.8,81,9.2,2.0,2.0,False
LA,123.0,510,No,Yes,32,212.3,77.0,251.5,78.0,208.7,85,6.6,2.0,3.0,False
NV,124.0,415,No,No,0,234.4,61.0,179.3,111.0,285.5,117,10.4,6.0,3.0,False
WV,133.0,510,No,No,0,176.8,92.0,187.5,97.0,196.8,88,6.5,3.0,2.0,False
SC,1.0,415,No,Yes,26,146.6,68.0,172.8,67.0,173.8,113,10.0,2.0,1.0,False
